organization,project_name,location,recording_date,method,status,observer_id,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,tag_duration_s,min_tag_freq,max_tag_freq,vocalization,abundance,tag_clip_status,clip_channel_used,verified_by,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,url
ABMI,Zeller PIWO Density,318-SE,2017-04-05 09:02:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632555
ABMI,Zeller PIWO Density,318-SE,2017-04-06 07:29:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632930
ABMI,Zeller PIWO Density,318-SE,2017-04-07 07:27:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632530
ABMI,Zeller PIWO Density,318-SE,2017-04-07 08:57:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632601
ABMI,Zeller PIWO Density,318-SE,2017-04-09 08:52:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632732
ABMI,Zeller PIWO Density,318-SE,2017-04-11 07:17:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632834
ABMI,Zeller PIWO Density,318-SE,2017-04-12 07:14:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632677
ABMI,Zeller PIWO Density,318-SE,2017-04-12 08:44:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632540
ABMI,Zeller PIWO Density,318-SE,2017-04-13 07:12:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632582
ABMI,Zeller PIWO Density,318-SE,2017-04-13 08:42:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632615
ABMI,Zeller PIWO Density,318-SE,2017-04-14 08:40:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632382
ABMI,Zeller PIWO Density,318-SE,2017-04-15 08:37:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632768
ABMI,Zeller PIWO Density,318-SE,2017-04-16 07:05:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632401
ABMI,Zeller PIWO Density,318-SE,2017-04-18 07:00:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632901
ABMI,Zeller PIWO Density,318-SE,2017-04-18 08:30:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632722
ABMI,Zeller PIWO Density,318-SE,2017-04-19 06:58:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632523
ABMI,Zeller PIWO Density,318-SE,2017-04-19 08:28:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632511
ABMI,Zeller PIWO Density,318-SE,2017-04-20 06:55:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632877
ABMI,Zeller PIWO Density,318-SW,2017-04-05 09:02:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632656
ABMI,Zeller PIWO Density,318-SW,2017-04-06 07:29:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632912
ABMI,Zeller PIWO Density,318-SW,2017-04-07 07:27:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632670
ABMI,Zeller PIWO Density,318-SW,2017-04-09 07:22:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632822
ABMI,Zeller PIWO Density,318-SW,2017-04-10 07:19:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632431
ABMI,Zeller PIWO Density,318-SW,2017-04-10 08:49:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632418
ABMI,Zeller PIWO Density,318-SW,2017-04-11 07:17:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632699
ABMI,Zeller PIWO Density,318-SW,2017-04-11 08:47:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632826
ABMI,Zeller PIWO Density,318-SW,2017-04-12 07:14:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632539
ABMI,Zeller PIWO Density,318-SW,2017-04-12 08:44:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632665
ABMI,Zeller PIWO Density,318-SW,2017-04-13 07:12:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632622
ABMI,Zeller PIWO Density,318-SW,2017-04-14 07:10:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632379
ABMI,Zeller PIWO Density,318-SW,2017-04-14 08:40:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632457
ABMI,Zeller PIWO Density,318-SW,2017-04-15 07:07:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632871
ABMI,Zeller PIWO Density,318-SW,2017-04-17 07:02:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632451
ABMI,Zeller PIWO Density,318-SW,2017-04-18 07:00:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632943
ABMI,Zeller PIWO Density,318-SW,2017-04-18 08:30:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632814
ABMI,Zeller PIWO Density,318-SW,2017-04-19 06:58:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632690
ABMI,Zeller PIWO Density,318-SW,2017-04-19 08:28:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632323
ABMI,Zeller PIWO Density,318-SW,2017-04-20 06:55:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632974
ABMI,Zeller PIWO Density,318-SW,2017-04-20 08:25:00,60s None,New,-1,Not Assigned,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=632720
ABMI,Zeller PIWO Density,320-SE,2018-04-05 09:02:00,60s None,Transcribed,1881,Michel Vorasane,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574541
ABMI,Zeller PIWO Density,320-SE,2018-04-06 09:00:00,60s None,Transcribed,1881,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,10.76,2.06,0.04kHz,0.97kHz,Non-vocal,1,"",1,,-34.76,-42.71,2,0.013082,0.003204,0.022339,-33.02,-36.88,-44.81,5,-0.010253,-0.019714,-0.002563,-34.1,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574223
ABMI,Zeller PIWO Density,320-SE,2018-04-06 09:00:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,17.75,1.69,0.02kHz,0.99kHz,Non-vocal,1,"",1,,-33.67,-43.57,2,0.012983,0.000732,0.025391,-31.91,-34.67,-44.59,5,-0.011567,-0.022095,-0.001068,-33.11,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574223
ABMI,Zeller PIWO Density,320-SE,2018-04-06 09:00:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,50.94,2.14,0.02kHz,1.87kHz,Non-vocal,1,"",1,,-35.79,-41.81,2,0.013105,0.003937,0.019897,-34.02,-36.8,-42.83,6,-0.011675,-0.017212,-0.004059,-35.28,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574223
ABMI,Zeller PIWO Density,320-SE,2018-04-07 07:27:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,0.61,1.70,0.24kHz,1.59kHz,Non-vocal,1,"",1,,-36.88,-40.56,2,0.0131,-0.007996,0.023224,-32.68,-54.63,-58.06,4,-0.001604,-0.007782,0.001556,-42.18,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574525
ABMI,Zeller PIWO Density,320-SE,2018-04-07 07:27:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,10.14,1.83,0.21kHz,1.61kHz,Non-vocal,1,"",1,,-36.99,-40.91,3,0.013119,0.000458,0.02124,-33.46,-52.62,-56.32,4,-0.002126,-0.007416,0.000946,-42.6,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574525
ABMI,Zeller PIWO Density,320-SE,2018-04-07 07:27:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,13.46,1.81,0.13kHz,1.78kHz,Non-vocal,1,"",1,,-37.08,-41.05,2,0.013138,-0.000793,0.020386,-33.81,-44.85,-48.78,3,-0.005355,-0.009491,0.00061,-40.45,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574525
ABMI,Zeller PIWO Density,320-SE,2018-04-07 07:27:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,15.70,2.91,0.17kHz,1.80kHz,Non-vocal,1,"",1,,-36.98,-40.78,2,0.013081,0.000244,0.021088,-33.52,-48.39,-52.12,4,-0.00349,-0.009338,0.000458,-40.59,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574525
ABMI,Zeller PIWO Density,320-SE,2018-04-07 07:27:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,23.14,3.09,0.36kHz,1.72kHz,Non-vocal,1,"",1,,-36.87,-40.93,2,0.013128,-0.036896,0.067963,-23.35,-66.55,-72.48,3,-0.000168,-0.005219,0.001221,-45.65,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574525
ABMI,Zeller PIWO Density,320-SE,2018-04-07 07:27:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,28.09,2.26,0.17kHz,1.59kHz,Non-vocal,1,"",1,,-37.01,-40.78,2,0.013102,0.001221,0.020599,-33.72,-48.45,-52.18,3,-0.003496,-0.008606,0.000153,-41.3,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574525
ABMI,Zeller PIWO Density,320-SE,2018-04-07 07:27:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,49.61,2.10,0.28kHz,1.87kHz,Non-vocal,1,"",1,,-37.22,-40.96,2,0.013099,0.003723,0.019043,-34.41,-59.73,-63.44,5,-0.000851,-0.006714,0.001099,-43.46,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574525
ABMI,Zeller PIWO Density,320-SE,2018-04-07 07:27:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,57.66,1.90,0.13kHz,1.52kHz,Non-vocal,1,"",1,,-37.17,-40.79,3,0.013038,0.002899,0.018768,-34.53,-44.94,-48.53,6,-0.005314,-0.009613,-0.000641,-40.34,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574525
ABMI,Zeller PIWO Density,320-SE,2018-04-07 08:57:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,10.29,2.83,0.04kHz,0.97kHz,Non-vocal,1,"",1,,-37.52,-40.6,2,0.012927,0.006775,0.015198,-36.36,-39.64,-42.73,4,-0.010131,-0.012268,-0.004059,-38.22,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574592
ABMI,Zeller PIWO Density,320-SE,2018-04-07 08:57:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,24.21,2.79,0.02kHz,1.09kHz,Non-vocal,1,"",1,,-37.43,-40.84,2,0.012916,0.004272,0.018127,-34.83,-38.44,-41.85,8,-0.011507,-0.013092,-0.004211,-37.66,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574592
ABMI,Zeller PIWO Density,320-SE,2018-04-07 08:57:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,43.34,2.08,0.04kHz,0.92kHz,Non-vocal,1,"",1,,-37.41,-40.83,2,0.012932,0.000671,0.016724,-35.53,-39.53,-42.96,6,-0.010135,-0.011597,-0.003479,-38.71,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574592
ABMI,Zeller PIWO Density,320-SE,2018-04-08 08:55:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,1.93,3.19,0.02kHz,1.63kHz,Non-vocal,1,"",1,,-37.47,-41.27,2,0.012798,0.006134,0.015228,-36.35,-38.47,-42.28,3,-0.011402,-0.013611,-0.003937,-37.32,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574381
ABMI,Zeller PIWO Density,320-SE,2018-04-08 08:55:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,17.46,2.13,0.04kHz,1.12kHz,Non-vocal,1,"",1,,-37.56,-41.06,3,0.012748,0.005829,0.015106,-36.42,-39.68,-43.18,2,-0.009992,-0.011505,-0.003632,-38.78,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574381
ABMI,Zeller PIWO Density,320-SE,2018-04-08 08:55:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,35.18,3.20,0.11kHz,1.67kHz,Non-vocal,1,"",1,,-37.53,-40.95,3,0.012756,0.006531,0.015228,-36.35,-43.71,-47.13,4,-0.006263,-0.010071,-0.00235,-39.94,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574381
ABMI,Zeller PIWO Density,320-SE,2018-04-08 08:55:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,3,39.03,2.41,0.02kHz,1.27kHz,Non-vocal,1,"",1,,-37.48,-40.89,2,0.012761,0.003143,0.021179,-33.48,-38.54,-41.91,4,-0.011369,-0.013855,-0.004181,-37.17,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574381
ABMI,Zeller PIWO Density,320-SE,2018-04-08 08:55:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,56.09,2.53,0.02kHz,1.50kHz,Non-vocal,1,"",1,,-37.59,-40.94,2,0.012753,0.006409,0.014862,-36.56,-38.59,-41.95,5,-0.011362,-0.013336,-0.004333,-37.5,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574381
ABMI,Zeller PIWO Density,320-SE,2018-04-09 08:52:00,60s None,Transcribed,1881,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,42.34,3.23,0.04kHz,1.39kHz,Non-vocal,1,"",1,,-37.74,-41.22,2,0.012538,0.005859,0.015137,-36.4,-39.86,-43.34,3,-0.009827,-0.012604,-0.003967,-37.99,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574376
ABMI,Zeller PIWO Density,320-SE,2018-04-09 08:52:00,60s None,Transcribed,1881,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,54.95,2.99,0.02kHz,1.22kHz,Non-vocal,1,"",1,,-37.72,-41.23,3,0.012562,0.006226,0.014893,-36.54,-38.73,-42.24,6,-0.011192,-0.013336,-0.003815,-37.5,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574376
ABMI,Zeller PIWO Density,320-SE,2018-04-11 07:17:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,16.16,2.64,0.02kHz,1.22kHz,Non-vocal,1,"",1,,-37.54,-40.94,2,0.012854,0.006104,0.01535,-36.28,-38.55,-41.96,2,-0.011451,-0.014069,-0.004272,-37.03,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574287
ABMI,Zeller PIWO Density,320-SE,2018-04-11 07:17:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,35.53,2.45,0.02kHz,0.99kHz,Non-vocal,1,"",1,,-37.58,-40.94,2,0.012808,0.006348,0.015167,-36.38,-38.59,-41.95,4,-0.01141,-0.012756,-0.004181,-37.89,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574287
ABMI,Zeller PIWO Density,320-SE,2018-04-11 07:17:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,47.01,2.58,0.02kHz,1.05kHz,Non-vocal,1,"",1,,-37.51,-41.16,2,0.012802,0.005951,0.015076,-36.43,-38.52,-42.17,3,-0.011405,-0.013611,-0.004547,-37.32,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574287
ABMI,Zeller PIWO Density,320-SE,2018-04-11 07:17:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,2,50.86,2.75,0.04kHz,1.22kHz,Non-vocal,1,"",1,,-37.47,-41.03,2,0.012878,-0.024902,0.049896,-26.04,-39.59,-43.15,3,-0.010093,-0.012756,-0.003998,-37.89,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574287
ABMI,Zeller PIWO Density,320-SE,2018-04-11 07:17:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,58.00,1.89,0.02kHz,0.97kHz,Non-vocal,1,"",1,,-37.44,-41.17,2,0.012825,0.006134,0.015167,-36.38,-38.44,-42.19,3,-0.011426,-0.013367,-0.003967,-37.48,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574287
ABMI,Zeller PIWO Density,320-SE,2018-04-11 08:47:00,60s None,Transcribed,1881,Michel Vorasane,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574306
ABMI,Zeller PIWO Density,320-SE,2018-04-12 07:15:00,60s None,Transcribed,1881,Michel Vorasane,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574608
ABMI,Zeller PIWO Density,320-SE,2018-04-14 07:10:00,60s None,Transcribed,1881,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,0.19,1.49,0.02kHz,1.05kHz,Non-vocal,1,"",1,,-35.07,-41.84,2,0.012108,0.002777,0.020477,-33.77,-36.08,-42.85,2,-0.010787,-0.017639,-0.003357,-35.07,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574637
ABMI,Zeller PIWO Density,320-SE,2018-04-14 07:10:00,60s None,Transcribed,1881,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,2,9.56,1.49,0.41kHz,1.76kHz,Non-vocal,1,"",1,,-37.85,-41.7,3,0.012216,0.005096,0.015015,-36.47,-64.19,-71.58,3,-0.000056,-0.005341,0.003448,-45.45,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574637
ABMI,Zeller PIWO Density,320-SE,2018-04-14 07:10:00,60s None,Transcribed,1881,Michel Vorasane,PIWO,Pileated Woodpecker,Aves,1,9.94,1.99,0.04kHz,1.14kHz,Non-vocal,1,"",1,,-37.88,-41.7,3,0.012203,0.005096,0.015015,-36.47,-39.99,-43.82,3,-0.009565,-0.011902,-0.003693,-38.49,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574637
ABMI,Zeller PIWO Density,320-SE,2018-04-14 07:10:00,60s None,Transcribed,1881,Michel Vorasane,DOWO,Downy Woodpecker,Aves,1,27.59,1.55,0.13kHz,2.10kHz,Non-vocal,1,"",1,,-37.89,-41.1,2,0.012222,0.005341,0.014832,-36.58,-45.68,-48.89,3,-0.004982,-0.00882,-0.000854,-41.09,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574637
ABMI,Zeller PIWO Density,320-SE,2018-04-14 07:10:00,60s None,Transcribed,1881,Michel Vorasane,DOWO,Downy Woodpecker,Aves,2,29.64,1.96,0.02kHz,1.91kHz,Non-vocal,1,"",1,,-37.71,-41.3,2,0.01222,0.005951,0.014832,-36.58,-38.72,-42.31,3,-0.010887,-0.012787,-0.004272,-37.86,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574637
ABMI,Zeller PIWO Density,320-SE,2018-04-14 07:10:00,60s None,Transcribed,1881,Michel Vorasane,DOWO,Downy Woodpecker,Aves,3,33.43,1.60,0.15kHz,3.07kHz,Non-vocal,1,"",1,,-37.99,-41.11,2,0.012199,0.005188,0.01532,-36.29,-47.53,-50.51,3,-0.00406,-0.008942,0.000214,-40.97,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574637
ABMI,Zeller PIWO Density,320-SE,2018-04-14 07:10:00,60s None,Transcribed,1881,Michel Vorasane,HAWO,Hairy Woodpecker,Aves,1,38.78,1.31,0.11kHz,1.27kHz,Non-vocal,1,"",1,,-37.88,-41.18,2,0.012222,0.005646,0.01474,-36.63,-44.06,-47.36,3,-0.006003,-0.009521,-0.002228,-40.43,,,,,,,,,,,,,,,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574637
